
9011,19/01/2002,1.270,163.600
9011,20/01/2002,1.220,149.600
9011,21/01/2002,1.080,112.200
9011,22/01/2002,1.080,112.200
9011,23/01/2002,1.010,95.400
9011,24/01/2002,0.960,85.400
9011,25/01/2002,0.920,77.800
9011,26/01/2002,0.870,69.200
9011,27/01/2002,0.890,72.400
9011,28/01/2002,0.880,70.800
9011,29/01/2002,0.930,79.700
9011,30/01/2002,0.900,74.000
9011,31/01/2002,0.870,69.200
9011,01/02/2002,0.860,67.600
9011,02/02/2002,0.850,66.000
9011,03/02/2002,0.830,62.800
9011,04/02/2002,0.830,62.800
9011,05/02/2002,0.820,61.200
9011,06/02/2002,0.820,61.200
9011,07/02/2002,0.820,61.200
9011,08/02/2002,1.060,107.400
9011,09/02/2002,1.360,190.000
9011,10/02/2002,1.340,184.000
9011,11/02/2002,1.220,149.600
9011,12/02/2002,1.170,135.900
9011,13/02/2002,1.100,117.000
9011,14/02/2002,1.070,109.800
9011,15/02/2002,1.020,97.800
9011,16/02/2002,1.170,135.900
9011,17/02/2002,1.590,271.180
9011,18/02/2002,1.470,225.100
9011,19/02/2002,1.300,172.000
9011,20/02/2002,1.230,152.400
9011,21/02/2002,1.230,152.400
9011,22/02/2002,1.180,138.600
9011,23/02/2002,1.670,303.340
9011,24/02/2002,1.560,259.120
9011,25/02/2002,1.600,275.200
9011,26/02/2002,1.600,275.200
9011,27/02/2002,1.390,199.000
9011,28/02/2002,1.250,158.000
9011,01/03/2002,1.160,133.200
9011,02/03/2002,1.110,119.700
9011,03/03/2002,1.140,127.800
9011,04/03/2002,1.160,133.200
9011,05/03/2002,1.080,112.200
9011,06/03/2002,1.010,95.400
9011,07/03/2002,0.970,87.300
9011,08/03/2002,1.110,119.700
9011,09/03/2002,1.200,144.000
9011,10/03/2002,1.350,187.000
9011,11/03/2002,1.260,160.800
9011,12/03/2002,1.140,127.800
9011,13/03/2002,1.060,107.400
9011,14/03/2002,1.020,97.800
9011,15/03/2002,0.990,91.100
9011,16/03/2002,1.010,95.400
9011,17/03/2002,1.090,114.600
9011,18/03/2002,1.250,158.000
9011,19/03/2002,1.360,190.000
9011,20/03/2002,1.180,138.600
9011,21/03/2002,1.050,105.000
9011,22/03/2002,0.990,91.100
9011,23/03/2002,0.930,79.700
9011,24/03/2002,0.910,75.900
9011,25/03/2002,0.860,67.600
9011,26/03/2002,0.810,59.600
9011,27/03/2002,0.740,47.800
9011,28/03/2002,0.700,41.000
9011,29/03/2002,0.690,39.500
9011,30/03/2002,0.710,42.700
9011,31/03/2002,0.710,42.700
9011,01/04/2002,0.690,39.500
9011,02/04/2002,0.690,39.500
9011,03/04/2002,0.680,38.000
9011,04/04/2002,0.680,38.000
9011,05/04/2002,0.700,41.000
9011,06/04/2002,0.990,91.100
9011,07/04/2002,0.990,91.100
9011,08/04/2002,1.040,102.600
9011,09/04/2002,1.210,146.800
9011,10/04/2002,1.100,117.000
9011,11/04/2002,1.040,102.600
9011,12/04/2002,1.060,107.400
9011,13/04/2002,1.180,138.600
9011,14/04/2002,1.340,184.000
9011,15/04/2002,1.460,221.800
9011,16/04/2002,1.320,178.000
9011,17/04/2002,1.200,144.000
9011,18/04/2002,1.130,125.100
9011,19/04/2002,1.020,97.800
9011,20/04/2002,0.950,83.500
9011,21/04/2002,0.890,72.400
9011,22/04/2002,0.860,67.600
9011,23/04/2002,0.820,61.200
9011,24/04/2002,0.770,52.900
9011,25/04/2002,0.690,39.500
9011,26/04/2002,0.670,36.500
9011,27/04/2002,0.600,26.000
9011,28/04/2002,0.590,24.800
9011,29/04/2002,0.590,24.800
9011,30/04/2002,0.590,24.800
9011,01/05/2002,0.590,24.800
9011,02/05/2002,0.580,23.600
9011,03/05/2002,0.560,21.200
9011,04/05/2002,0.570,22.400
9011,05/05/2002,0.580,23.600
9011,06/05/2002,0.700,41.000
9011,07/05/2002,0.930,79.700
9011,08/05/2002,0.970,87.300
9011,09/05/2002,1.090,114.600
9011,10/05/2002,1.150,130.500
9011,11/05/2002,1.980,427.960
9011,12/05/2002,2.120,493.120
9011,13/05/2002,1.710,319.420
9011,14/05/2002,1.480,228.400
9011,15/05/2002,1.280,166.400
9011,16/05/2002,1.160,133.200
9011,17/05/2002,1.030,100.200
9011,18/05/2002,0.950,83.500
9011,19/05/2002,0.890,72.400
9011,20/05/2002,0.860,67.600
9011,21/05/2002,0.800,58.000
9011,22/05/2002,0.740,47.800
9011,23/05/2002,0.710,42.700
9011,24/05/2002,0.700,41.000
9011,25/05/2002,0.760,51.200
9011,26/05/2002,0.720,44.400
9011,27/05/2002,0.660,35.000
9011,28/05/2002,0.690,39.500
9011,29/05/2002,0.660,35.000
9011,30/05/2002,0.650,33.500
9011,31/05/2002,0.620,29.000
9011,01/06/2002,0.600,26.000
9011,02/06/2002,0.620,29.000
9011,03/06/2002,0.610,27.500
9011,04/06/2002,0.640,32.000
9011,05/06/2002,0.710,42.700
9011,06/06/2002,0.840,64.400
9011,07/06/2002,1.060,107.400
9011,08/06/2002,1.070,109.800
9011,09/06/2002,1.110,119.700
9011,10/06/2002,1.350,187.000
9011,11/06/2002,1.160,133.200
9011,12/06/2002,1.010,95.400
9011,13/06/2002,0.900,74.000
9011,14/06/2002,0.900,74.000
9011,15/06/2002,0.770,52.900
9011,16/06/2002,0.720,44.400
9011,17/06/2002,0.640,32.000
9011,18/06/2002,0.590,24.800
9011,19/06/2002,0.560,21.200
9011,20/06/2002,0.540,18.800
9011,21/06/2002,0.550,20.000
9011,22/06/2002,0.550,20.000
9011,23/06/2002,0.560,21.200
9011,24/06/2002,0.570,22.400
9011,25/06/2002,0.550,20.000
9011,26/06/2002,0.550,20.000
9011,27/06/2002,0.570,22.400
9011,28/06/2002,0.550,20.000
9011,29/06/2002,0.550,20.000
9011,30/06/2002,0.540,18.800
9011,01/07/2002,0.550,20.000
9011,02/07/2002,0.560,21.200
9011,03/07/2002,0.540,18.800
9011,04/07/2002,0.550,20.000
9011,05/07/2002,0.540,18.800
9011,06/07/2002,0.530,17.600
9011,07/07/2002,0.520,16.400
9011,08/07/2002,0.520,16.400
9011,09/07/2002,0.570,22.400
9011,10/07/2002,0.590,24.800
9011,11/07/2002,0.610,27.500
9011,12/07/2002,0.650,33.500
9011,13/07/2002,0.700,41.000
9011,14/07/2002,0.640,32.000
9011,15/07/2002,0.600,26.000
9011,16/07/2002,0.570,22.400
9011,17/07/2002,0.560,21.200
9011,18/07/2002,0.560,21.200
9011,19/07/2002,0.560,21.200
9011,20/07/2002,0.540,18.800
9011,21/07/2002,0.530,17.600
9011,22/07/2002,0.520,16.400
9011,23/07/2002,0.510,15.200
9011,24/07/2002,0.530,17.600
9011,25/07/2002,0.560,21.200
9011,26/07/2002,0.530,17.600
9011,27/07/2002,0.520,16.400
9011,28/07/2002,0.540,18.800
9011,29/07/2002,0.560,21.200
9011,30/07/2002,0.520,16.400
9011,31/07/2002,0.510,15.200
9011,01/08/2002,0.560,21.200
9011,02/08/2002,0.560,21.200
9011,03/08/2002,0.540,18.800
9011,04/08/2002,0.540,18.800
9011,05/08/2002,0.540,18.800
9011,06/08/2002,0.530,17.600
9011,07/08/2002,0.550,20.000
9011,08/08/2002,0.560,21.200
9011,09/08/2002,0.580,23.600
9011,10/08/2002,0.560,21.200
9011,11/08/2002,0.560,21.200
9011,12/08/2002,0.590,24.800
9011,13/08/2002,0.570,22.400
9011,14/08/2002,0.580,23.600
9011,15/08/2002,0.560,21.200
9011,16/08/2002,0.560,21.200
9011,17/08/2002,0.540,18.800
9011,18/08/2002,0.550,20.000
9011,19/08/2002,0.550,20.000
9011,20/08/2002,0.550,20.000
9011,21/08/2002,0.550,20.000
9011,22/08/2002,0.590,24.800
9011,23/08/2002,0.750,49.500
9011,24/08/2002,0.680,38.000
9011,25/08/2002,0.770,52.900
9011,26/08/2002,0.950,83.500
9011,27/08/2002,0.860,67.600
9011,28/08/2002,0.810,59.600
9011,29/08/2002,0.730,46.100
9011,30/08/2002,0.810,59.600
9011,31/08/2002,0.820,61.200
9011,01/09/2002,0.770,52.900
9011,02/09/2002,0.770,52.900
9011,03/09/2002,0.660,35.000
9011,04/09/2002,0.630,30.500
9011,05/09/2002,0.590,24.800
9011,06/09/2002,0.600,26.000
9011,07/09/2002,0.600,26.000
9011,08/09/2002,0.600,26.000
9011,09/09/2002,0.620,29.000
9011,10/09/2002,0.620,29.000
9011,11/09/2002,0.670,36.500
9011,12/09/2002,0.700,41.000
9011,13/09/2002,0.680,38.000
9011,14/09/2002,0.660,35.000
9011,15/09/2002,0.670,36.500
9011,16/09/2002,0.640,32.000
9011,17/09/2002,0.640,32.000
9011,18/09/2002,0.710,42.700
9011,19/09/2002,0.700,41.000
9011,20/09/2002,0.810,59.600
9011,21/09/2002,0.860,67.600
9011,22/09/2002,0.780,54.600
9011,23/09/2002,0.780,54.600
9011,24/09/2002,0.770,52.900
9011,25/09/2002,0.760,51.200
9011,26/09/2002,0.720,44.400
9011,27/09/2002,0.690,39.500
9011,28/09/2002,0.670,36.500
9011,29/09/2002,0.650,33.500
9011,30/09/2002,0.640,32.000
9011,01/10/2002,0.630,30.500
9011,02/10/2002,0.630,30.500
